1744
# Radius, Mass, Rho, T, Ye, Ym, Mu_e, Mu_mu, Mu_n, M_n_eff, U_n, Xn_val, Mu_p, M_p_eff, U_p, Xp_val
2.617500000000000000e+07 1.145718836911774341e+00 2.749738038310756207e+09 8.457350478705524255e-01 4.714765061681400748e-01 1.000000000000002234e-10 -1.923707509883698208e+00 8.437107366963799393e+01 9.302403184302986574e+02 9.395653500000003078e+02 3.373986823074553515e-05 3.553984827325063107e-03 9.293385868061858446e+02 9.382720100000009325e+02 -4.158367124660067304e-02 6.025183006493618071e-03
2.622500000000000000e+07 1.146313056238759343e+00 2.733709053666506290e+09 8.451756988408155591e-01 4.715216703601615711e-01 1.000000000000020845e-10 -1.926188053885856011e+00 8.438105984415454941e+01 9.302380378875125189e+02 9.395653499999983751e+02 3.351550072005598764e-05 3.538025372123082980e-03 9.293419480369005896e+02 9.382720099999999093e+02 -4.150494546602434554e-02 6.036543237679594005e-03
2.627500000000000000e+07 1.146906079452859606e+00 2.717832931513663769e+09 8.446246041515521608e-01 4.715666401425786525e-01 1.000000000000045661e-10 -1.928680371195512500e+00 8.439085005848367871e+01 9.302357807175353628e+02 9.395653500000012173e+02 3.329524183937357200e-05 3.522443203083716178e-03 9.293452756010323128e+02 9.382720099999999093e+02 -4.142671816357523795e-02 6.048033125398190497e-03
2.632500000000000000e+07 1.147497909143165851e+00 2.702069408359740257e+09 8.440802133059049916e-01 4.716114156278184422e-01 1.000000000000060136e-10 -1.931190023732305416e+00 8.440047345039229754e+01 9.302335456859975693e+02 9.395653500000003078e+02 3.307832307709824090e-05 3.507205911267555123e-03 9.293485727880214426e+02 9.382720099999989998e+02 -4.134882780086712728e-02 6.059633229839918832e-03
2.637500000000000000e+07 1.148088543980136045e+00 2.686399723791534901e+09 8.435417630498596164e-01 4.716559966840174756e-01 1.000000000000059490e-10 -1.933719413008145871e+00 8.440994466583087785e+01 9.302313320182372536e+02 9.395653500000003078e+02 3.286435928637867950e-05 3.492293788268894215e-03 9.293518413807664729e+02 9.382720099999999093e+02 -4.127120192033295609e-02 6.071333172990386710e-03
2.642500000000000000e+07 1.148677979664458837e+00 2.670809695686115265e+09 8.430086598377066753e-01 4.717003839956485090e-01 1.000000000000058068e-10 -1.936270321778711612e+00 8.441927516461331038e+01 9.302291389989363779e+02 9.395653499999992846e+02 3.265305133094937933e-05 3.477690022445915213e-03 9.293550828915962256e+02 9.382720099999989998e+02 -4.119378706756826602e-02 6.083124942037163203e-03
2.647500000000000000e+07 1.149266214784494311e+00 2.655311792647442818e+09 8.424812517162171277e-01 4.717445798396627255e-01 1.000000000000062075e-10 -1.938840184689331725e+00 8.442845963349070360e+01 9.302269662405253712e+02 9.395653500000012173e+02 3.244455290538121811e-05 3.463390235908453147e-03 9.293582972420921351e+02 9.382720100000009325e+02 -4.111664202182740979e-02 6.095011353167565510e-03
2.652500000000000000e+07 1.149853257831801034e+00 2.639949841067247391e+09 8.419609796816009961e-01 4.717885880856874103e-01 1.000000000000071510e-10 -1.941421099930062955e+00 8.443747363962302188e+01 9.302248137019442993e+02 9.395653500000022404e+02 3.223953689629430354e-05 3.449403389013153912e-03 9.293614825142880136e+02 9.382720100000009325e+02 -4.103995809142180207e-02 6.107007283223521259e-03
2.657500000000000000e+07 1.150439111358880995e+00 2.624696029119820595e+09 8.414293259546408166e-01 4.718324091441026824e-01 1.000000000000077843e-10 -1.943939304375791099e+00 8.444680346523585968e+01 9.302227477273704608e+02 9.395653500000003078e+02 3.203101052544132999e-05 3.436025152960985127e-03 9.293645724999273625e+02 9.382720100000009325e+02 -4.096161858413616130e-02 6.118594492497602365e-03
2.662500000000000000e+07 1.151023773949143347e+00 2.609531749230976582e+09 8.408835382419477256e-01 4.718760421628175883e-01 1.000000000000081074e-10 -1.946388238698501638e+00 8.445651712265663491e+01 9.302207819352893239e+02 9.395653500000003078e+02 3.181783604217625462e-05 3.423321496435755354e-03 9.293675536006281845e+02 9.382720099999999093e+02 -4.088123539442101162e-02 6.129684230945071921e-03
2.667500000000000000e+07 1.151607244643589656e+00 2.594458351709167004e+09 8.403438866127452833e-01 4.719194865729904875e-01 1.000000000000088054e-10 -1.948857730727365567e+00 8.446607351763762495e+01 9.302188400312812746e+02 9.395653499999992846e+02 3.160749799830358246e-05 3.410930737362876004e-03 9.293705033533506139e+02 9.382720100000009325e+02 -4.080112273771874243e-02 6.140854758271306266e-03
2.672500000000000000e+07 1.152189519296871190e+00 2.579461020348010063e+09 8.398097311675654097e-01 4.719627421021146962e-01 1.000000000000098393e-10 -1.951349764719724433e+00 8.447548505174617617e+01 9.302169214703773150e+02 9.395653500000003078e+02 3.139968500127378429e-05 3.398838045931797808e-03 9.293734231200340901e+02 9.382720100000009325e+02 -4.072121939508388522e-02 6.152097169354144024e-03
2.677500000000000000e+07 1.152770598196714236e+00 2.564558784169346333e+09 8.392816734553733005e-01 4.720058085361187872e-01 1.000000000000110801e-10 -1.953860687343339730e+00 8.448474192086173673e+01 9.302150257076935986e+02 9.395653500000022404e+02 3.119466456826511019e-05 3.387040126068797778e-03 9.293763126740826692e+02 9.382720100000009325e+02 -4.064161925635634276e-02 6.163416801028689246e-03
2.682500000000000000e+07 1.153350490803969342e+00 2.549791227567963123e+09 8.387610506801631560e-01 4.720486863399868116e-01 1.000000000000123338e-10 -1.956383132378277434e+00 8.449382152807532975e+01 9.302131520680015910e+02 9.395653500000003078e+02 3.099304407996440958e-05 3.375539126187679980e-03 9.293791709653144153e+02 9.382720099999999093e+02 -4.056251123753185084e-02 6.174827432736637242e-03
2.687500000000000000e+07 1.153929204214320769e+00 2.535146797042860508e+09 8.382473374232645158e-01 4.720913764274730084e-01 1.000000000000125923e-10 -1.958918332007874685e+00 8.450273445003517736e+01 9.302112999255148225e+02 9.395653500000003078e+02 3.079456610160305745e-05 3.364321094715887021e-03 9.293819992828749719e+02 9.382720100000009325e+02 -4.048384890154288485e-02 6.186321856137265082e-03
2.692500000000000000e+07 1.154506740040919466e+00 2.520600499545134544e+09 8.377395417133913780e-01 4.721338791424604109e-01 1.000000000000133549e-10 -1.961470028981161295e+00 8.451149922096627165e+01 9.302094688302208851e+02 9.395653500000012173e+02 3.059875899170058519e-05 3.353369857828887059e-03 9.293847993410793151e+02 9.382720099999999093e+02 -4.040552234648053798e-02 6.197887655759668803e-03
2.697500000000000000e+07 1.155083096255498987e+00 2.506135712832185745e+09 8.372369890259011571e-01 4.721761943602142408e-01 1.000000000000150480e-10 -1.964040692196529214e+00 8.452012853253197022e+01 9.302076584132643120e+02 9.395653500000003078e+02 3.040530046357221286e-05 3.342673075415253468e-03 9.293875723681442196e+02 9.382720100000009325e+02 -4.032745943129167898e-02 6.209516005789288313e-03
2.702500000000000000e+07 1.155658265795562967e+00 2.491730022536387444e+09 8.367388051474936583e-01 4.722183216623033197e-01 1.000000000000163792e-10 -1.966633966154394120e+00 8.452863835401343806e+01 9.302058683866748652e+02 9.395653499999992846e+02 3.021377907127138627e-05 3.332217675275642426e-03 9.293903197806233720e+02 9.382720099999999093e+02 -4.024956114715472211e-02 6.221195841112647090e-03
2.707500000000000000e+07 1.156232247403176316e+00 2.477408123972569466e+09 8.362457911929124243e-01 4.722602607258244989e-01 1.000000000000172064e-10 -1.969244995418502064e+00 8.453701549629788303e+01 9.302040981651497304e+02 9.395653500000022404e+02 3.002455692191865591e-05 3.322002420532184277e-03 9.293930411227461263e+02 9.382720100000009325e+02 -4.017194816435321059e-02 6.232934584411505170e-03
2.712500000000000000e+07 1.156805049236675709e+00 2.463209877580486774e+09 8.357592661979139637e-01 4.723020121309713937e-01 1.000000000000170255e-10 -1.971865859016740608e+00 8.454523820232586218e+01 9.302023469081035500e+02 9.395653500000022404e+02 2.983823290406574497e-05 3.312028157359406168e-03 9.293957355138339835e+02 9.382720099999999093e+02 -4.009481313561202853e-02 6.244745407725789225e-03
2.717500000000000000e+07 1.157376677031110912e+00 2.449123827954810143e+09 8.352787313163999583e-01 4.723435770459297744e-01 1.000000000000168962e-10 -1.974497970506464029e+00 8.455331616847919918e+01 9.302006141039084923e+02 9.395653500000012173e+02 2.965456993488089669e-05 3.302283507709362874e-03 9.293984041100641207e+02 9.382720100000009325e+02 -4.001810907194069955e-02 6.256621789205844310e-03
2.722500000000000000e+07 1.157947132497534337e+00 2.435131849795927525e+09 8.348034690962420346e-01 4.723849562178716877e-01 1.000000000000180724e-10 -1.977144145481480209e+00 8.456126260162737651e+01 9.301988994081200417e+02 9.395653500000012173e+02 2.947323183301644843e-05 3.292756998659456327e-03 9.294010481856429351e+02 9.382720099999999093e+02 -3.994175646735520502e-02 6.268554900057306430e-03
2.727500000000000000e+07 1.158516414413555351e+00 2.421220717108656883e+09 8.343329483398631563e-01 4.724261500187231233e-01 1.000000000000194036e-10 -1.979806432778768333e+00 8.456908730249840289e+01 9.301972025327529536e+02 9.395653499999992846e+02 2.929396912979509326e-05 3.283439419034579580e-03 9.294036687156805101e+02 9.382720099999980903e+02 -3.986569768741254904e-02 6.280537985762413636e-03
2.732500000000000000e+07 1.159084516969935086e+00 2.407370387139338970e+09 8.338664117872054415e-01 4.724671584116094669e-01 1.000000000000204634e-10 -1.982488337226044450e+00 8.457680369399780318e+01 9.301955233420067088e+02 9.395653500000003078e+02 2.911643054194415137e-05 3.274321246881710130e-03 9.294062668236948639e+02 9.382720099999989998e+02 -3.978984232765370166e-02 6.292561871956730245e-03
2.737500000000000000e+07 1.159651437954826392e+00 2.393595661153850555e+09 8.333888387859814673e-01 4.725079810210141007e-01 1.000000000000213294e-10 -1.985116448229985231e+00 8.458481951255235742e+01 9.301939535493633002e+02 9.395653500000003078e+02 2.893558798025313284e-05 3.265911716296105143e-03 9.294087430566314652e+02 9.382720099999999093e+02 -3.971216075451255989e-02 6.304075342869574876e-03
2.742500000000000000e+07 1.160217179507742280e+00 2.379914294037955284e+09 8.329001026027158527e-01 4.725486176512150305e-01 1.000000000000217171e-10 -1.987683535381458810e+00 8.459314465916143888e+01 9.301925036101582691e+02 9.395653499999983751e+02 2.875142540559230331e-05 3.258275499270194778e-03 9.294110849959964753e+02 9.382720099999989998e+02 -3.963257049497670437e-02 6.315032642617179025e-03
2.747500000000000000e+07 1.160781738096858362e+00 2.366301770098149300e+09 8.324160816485589587e-01 4.725890692452181518e-01 1.000000000000223246e-10 -1.990270102598744817e+00 8.460134516086323231e+01 9.301910752155952196e+02 9.395653500000003078e+02 2.856918709759112321e-05 3.250857828172211157e-03 9.294133996878541666e+02 9.382720099999999093e+02 -3.955322618955570135e-02 6.326016959387470787e-03
2.752500000000000000e+07 1.161345167585599691e+00 2.352997304905232906e+09 8.318283747369877856e-01 4.726293392982339747e-01 1.000000000000234361e-10 -1.992296868751110672e+00 8.461241268510174507e+01 9.301890069174413611e+02 9.395653500000003078e+02 2.837043840460179686e-05 3.232663259165448420e-03 9.294164854379928329e+02 9.382720099999999093e+02 -3.948125148376391280e-02 6.331537781244041610e-03
2.757500000000000000e+07 1.161907507735389533e+00 2.339939139056185246e+09 8.309913950322990184e-01 4.726694369249985761e-01 1.000000000000239014e-10 -1.993120451329109422e+00 8.463023294718647094e+01 9.301854791474489730e+02 9.395653500000003078e+02 2.812806919522706185e-05 3.190485962794618619e-03 9.294213476596514738e+02 9.382720099999999093e+02 -3.942365335610187316e-02 6.324901231270156632e-03
2.762500000000000000e+07 1.162468754968025264e+00 2.326945174550841808e+09 8.301618302296254193e-01 4.727093690409606697e-01 1.000000000000235137e-10 -1.993972832459264044e+00 8.464785931476342284e+01 9.301819576887900212e+02 9.395653500000003078e+02 2.788983607185276171e-05 3.149200793009335284e-03 9.294261985965043777e+02 9.382720100000009325e+02 -3.936627122528246758e-02 6.318714294628072388e-03
2.767500000000000000e+07 1.163028905979015315e+00 2.314016102528803349e+09 8.293396302151823107e-01 4.727491339948483029e-01 1.000000000000225443e-10 -1.994853553601996232e+00 8.466529340752975941e+01 9.301784426799977155e+02 9.395653499999992846e+02 2.765566492778338150e-05 3.108784196567721154e-03 9.294310380733521697e+02 9.382720099999999093e+02 -3.930911119408264653e-02 6.312967666711878471e-03
2.772500000000000000e+07 1.163587966322336298e+00 2.301187937979278088e+09 8.285270138683636931e-01 4.727887317242088772e-01 1.000000000000229450e-10 -1.995759570522015913e+00 8.468248868980758459e+01 9.301749389426595371e+02 9.395653499999992846e+02 2.742621570007552217e-05 3.069304592838249107e-03 9.294358583917655778e+02 9.382720099999999093e+02 -3.925230931293288705e-02 6.307713245524513429e-03
2.777500000000000000e+07 1.164145941846534305e+00 2.288461051504655838e+09 8.277238533083027816e-01 4.728281639030231798e-01 1.000000000000247286e-10 -1.996690008059829324e+00 8.469944892144650339e+01 9.301714462912987074e+02 9.395653500000012173e+02 2.720138176341767126e-05 3.030731427952617837e-03 9.294406597945722979e+02 9.382720099999989998e+02 -3.919587374245736555e-02 6.302938715742346584e-03
2.782500000000000000e+07 1.164702840315268384e+00 2.275842427048563004e+09 8.269304459685983266e-01 4.728674338891075690e-01 1.000000000000266156e-10 -1.997643477470760320e+00 8.471616886024352766e+01 9.301679653707370790e+02 9.395653499999992846e+02 2.698119548898426822e-05 2.993051711929373138e-03 9.294454411680995918e+02 9.382720099999999093e+02 -3.913983657239583636e-02 6.298643792059768938e-03
2.787500000000000000e+07 1.165258669165373018e+00 2.263329815360705376e+09 8.261464936914989510e-01 4.729065456116153809e-01 1.000000000000269775e-10 -1.998619238340801463e+00 8.473265593037123722e+01 9.301644955235263978e+02 9.395653499999992846e+02 2.676550064754745192e-05 2.956229263128032705e-03 9.294502034590620951e+02 9.382720100000009325e+02 -3.908419617778502442e-02 6.294812850131553152e-03
2.792500000000000000e+07 1.165813427254563495e+00 2.250887512185225487e+09 8.253695815426136395e-01 4.729454991983177981e-01 1.000000000000268999e-10 -1.999619330703910070e+00 8.474896211931967116e+01 9.301610316420910749e+02 9.395653499999992846e+02 2.655347770490740477e-05 2.920148666851282541e-03 9.294549547607475688e+02 9.382720099999999093e+02 -3.902882777979321816e-02 6.291375704819282891e-03
2.797500000000000000e+07 1.166367110055524847e+00 2.238501318597387314e+09 8.245986977405193041e-01 4.729842942390284355e-01 1.000000000000261503e-10 -2.000644372757533596e+00 8.476510946322190421e+01 9.301575715914951843e+02 9.395653499999992846e+02 2.634476444129278523e-05 2.884753451710301425e-03 9.294596984358062173e+02 9.382720099999989998e+02 -3.897368454833038953e-02 6.288300330453510181e-03
2.802500000000000000e+07 1.166919713287491556e+00 2.226171865356569767e+09 8.238337802173483215e-01 4.730229303698910148e-01 1.000000000000257755e-10 -2.001693838062810649e+00 8.478109989948711700e+01 9.301541152752503194e+02 9.395653499999992846e+02 2.613930154036989828e-05 2.850025165023299233e-03 9.294644346008232105e+02 9.382720099999989998e+02 -3.891877416456601679e-02 6.285579492460112959e-03
2.807500000000000000e+07 1.167471230573408070e+00 2.213890367521900177e+09 8.230741674459778334e-01 4.730614071065635251e-01 1.000000000000261762e-10 -2.002767994072474078e+00 8.479694791365696460e+01 9.301506612257720690e+02 9.395653500000003078e+02 2.593684689993065753e-05 2.815923455593200009e-03 9.294691655288651191e+02 9.382720099999999093e+02 -3.886407022736015904e-02 6.283191380162519123e-03
2.812500000000000000e+07 1.168021662127332272e+00 2.201682911761424541e+09 8.223213953947401400e-01 4.730997240909824431e-01 1.000000000000273135e-10 -2.003864019603041058e+00 8.481262190741286133e+01 9.301472129075641533e+02 9.395653500000003078e+02 2.573783519499835354e-05 2.782490090766507468e-03 9.294738856937570972e+02 9.382720099999999093e+02 -3.880967519822409173e-02 6.281167831405810344e-03
2.817500000000000000e+07 1.168571013303815631e+00 2.189569431118151188e+09 8.215765913160505418e-01 4.731378816149679478e-01 1.000000000000282700e-10 -2.004979397025734578e+00 8.482809911698997496e+01 9.301437729289956451e+02 9.395653500000003078e+02 2.554256620084815975e-05 2.749749513377417083e-03 9.294785909290242216e+02 9.382720099999980903e+02 -3.875566943569808132e-02 6.279529288436396135e-03
