1000
T Rho Ye Ym Mue Mum Mun Mup Un Up M*n M*p
3.4926029e+01 1.7851995e+14 1.5389103e-01 7.4589615e-02 1.3009789e+02 1.2533318e+02 9.1991622e+02 8.3328947e+02 1.2348887e+02 9.1546057e+01 7.8418118e+02 7.8288784e+02 
5.2616772e+01 2.9721284e+14 2.1413942e-01 5.4393869e-02 1.6248504e+02 9.5235399e+01 9.1732794e+02 8.2168892e+02 1.9571658e+02 1.6412171e+02 7.0719443e+02 7.0590109e+02 
2.0304220e+01 5.9906331e+14 2.4925320e-01 1.7121194e-02 2.6864141e+02 1.4037012e+02 1.0365158e+03 9.4973352e+02 3.7705663e+02 3.5391160e+02 5.3534099e+02 5.3404765e+02 
3.4036976e+01 1.5848763e+14 1.5272193e-01 4.8821962e-02 1.2392267e+02 1.0414469e+02 9.1902222e+02 8.2688202e+02 1.1078259e+02 7.8328759e+01 7.9966709e+02 7.9837375e+02 
3.2774448e+01 6.4677036e+13 2.0959458e-01 5.2296705e-03 9.4862767e+01 1.4924341e+01 8.9047146e+02 8.2284129e+02 4.3045186e+01 2.9440834e+01 8.7994554e+02 8.7865220e+02 
5.0384026e+01 5.6353004e+14 2.3610805e-01 3.6515474e-02 2.3173143e+02 1.1443282e+02 1.0100023e+03 9.1121927e+02 3.5580263e+02 3.3165412e+02 5.6541562e+02 5.6412228e+02 
6.2706237e+00 4.7025616e+11 1.3500452e-01 2.0082122e-02 1.4536880e+01 8.0538924e+01 9.1755875e+02 9.0448266e+02 3.2907348e-01 2.1321338e-01 9.3903805e+02 9.3774471e+02 
5.1255783e+01 4.6215992e+14 2.3933193e-01 3.7892175e-02 2.1290555e+02 1.0301723e+02 9.7110589e+02 8.7571492e+02 2.9462799e+02 2.6727573e+02 6.1484282e+02 6.1354948e+02 
2.0311728e+01 5.8677930e+14 2.5512424e-01 1.6228837e-02 2.6887580e+02 1.3792791e+02 1.0315623e+03 9.4723701e+02 3.6982024e+02 3.4672365e+02 5.4075602e+02 5.3946268e+02 
5.2855061e+01 3.1844478e+14 2.0781070e-01 7.9044938e-02 1.6532253e+02 1.2119407e+02 9.2088133e+02 8.3231684e+02 2.0773405e+02 1.7864542e+02 6.9453616e+02 6.9324282e+02 
2.1425413e+01 5.6519005e+14 2.5371444e-01 2.6740050e-02 2.6434090e+02 1.5268737e+02 1.0224527e+03 9.4218186e+02 3.5668503e+02 3.3372687e+02 5.5099168e+02 5.4969834e+02 
4.0053448e+01 1.8277218e+14 1.7794044e-01 6.4672021e-02 1.3303385e+02 1.0861480e+02 9.1131113e+02 8.2371742e+02 1.2603789e+02 9.5334628e+01 7.8197438e+02 7.8068104e+02 
2.8553019e+01 7.1656706e+13 1.5840238e-01 2.2729103e-03 9.3123323e+01 1.3017219e+01 9.0728343e+02 8.2893231e+02 4.9688410e+01 3.1783393e+01 8.7254553e+02 8.7125219e+02 
2.8086525e+01 1.0225670e+14 1.3929389e-01 7.7466863e-02 1.0447405e+02 1.1822599e+02 9.1357685e+02 8.4435194e+02 6.9060231e+01 4.7704726e+01 8.4716155e+02 8.4586820e+02 
5.5081165e+01 3.6276344e+14 2.2871847e-01 5.4999570e-02 1.8124132e+02 1.0180332e+02 9.3217917e+02 8.3899121e+02 2.3481219e+02 2.0573399e+02 6.6961693e+02 6.6832359e+02 
1.4602138e+01 3.1869018e+13 8.5997462e-02 2.2742098e-02 6.2518888e+01 9.1533531e+01 9.2607897e+02 8.7354340e+02 2.1770817e+01 1.2929590e+01 9.0846976e+02 9.0717641e+02 
3.4780056e+01 1.0355764e+14 1.8111226e-01 5.8860587e-02 1.0849890e+02 9.2774155e+01 8.9826703e+02 8.2710124e+02 6.9549853e+01 4.9649449e+01 8.4670653e+02 8.4541319e+02 
3.6209541e+01 6.9706266e+14 2.3519975e-01 7.1579978e-02 2.6699074e+02 1.9379363e+02 1.0674901e+03 9.8808340e+02 4.3663405e+02 4.2082118e+02 5.0003971e+02 4.9874638e+02 
4.5839069e+01 2.1636371e+14 1.9821215e-01 6.7928023e-02 1.4290827e+02 1.0604770e+02 9.0791162e+02 8.2111861e+02 1.4794208e+02 1.1789805e+02 7.5822504e+02 7.5693171e+02 
2.8524736e+01 1.2277959e+14 1.3308585e-01 7.7996420e-02 1.1060406e+02 1.2436370e+02 9.1834971e+02 8.4285337e+02 8.4297109e+01 5.8571751e+01 8.2910137e+02 8.2780803e+02 
5.7170715e+00 1.3208209e+11 2.0212054e-01 4.3966150e-02 9.0566203e+00 8.0812023e+01 9.1255205e+02 9.0460310e+02 9.0563558e-02 6.6371393e-02 9.3941259e+02 9.3811925e+02 
4.5277348e+01 1.7239302e+14 2.1760635e-01 8.7557172e-02 1.3437830e+02 1.0877302e+02 8.9105085e+02 8.2247760e+02 1.1631388e+02 9.3766747e+01 7.9134768e+02 7.9005434e+02 
4.1581341e+01 6.6282398e+14 2.3474669e-01 1.3999394e-02 2.5691317e+02 9.3507125e+01 1.0585854e+03 9.5189113e+02 4.1557374e+02 3.9317871e+02 5.1792432e+02 5.1663098e+02 
2.2383127e+01 4.6639721e+13 1.3428240e-01 8.4255370e-02 7.7948599e+01 1.0803926e+02 9.0913033e+02 8.6009763e+02 2.9312572e+01 1.9815400e+01 8.9723898e+02 8.9594565e+02 
4.6014542e+01 3.6729175e+14 2.4763350e-01 4.9864914e-02 2.0208041e+02 1.1758191e+02 9.4337735e+02 8.6282911e+02 2.3700651e+02 2.0995957e+02 6.6353478e+02 6.6224144e+02 
1.0350368e+01 6.5042268e+12 1.0278162e-01 9.1385227e-03 3.7371240e+01 7.4872039e+01 9.2135804e+02 8.8987866e+02 4.3805929e+00 2.6280669e+00 9.3292264e+02 9.3162930e+02 
3.8167423e+01 6.4694341e+14 2.3638965e-01 4.2095244e-02 2.5843631e+02 1.5500235e+02 1.0495251e+03 9.5856751e+02 4.0613615e+02 3.8596317e+02 5.2225393e+02 5.2096059e+02 
2.8350653e+01 7.5866443e+14 2.3705558e-01 8.4820061e-02 2.8201955e+02 2.1899820e+02 1.0946137e+03 1.0219146e+03 4.7444400e+02 4.6176891e+02 4.7193723e+02 4.7064390e+02 
4.0284592e+01 1.7758005e+14 2.5868249e-01 7.5342478e-02 1.5606377e+02 1.1406327e+02 8.9892480e+02 8.4349425e+02 1.1812335e+02 9.8466298e+01 7.8671710e+02 7.8542376e+02 
2.8112566e+01 7.5378844e+14 2.3748399e-01 7.3973340e-02 2.8170802e+02 2.1000676e+02 1.0940464e+03 1.0172203e+03 4.7146494e+02 4.5787283e+02 4.7388767e+02 4.7259433e+02 
7.7558427e+00 2.9310845e+12 8.6727656e-02 5.6734399e-02 2.6697044e+01 9.4705205e+01 9.2312632e+02 9.0274052e+02 1.8934484e+00 1.1630762e+00 9.3662458e+02 9.3533125e+02 
4.3688683e+01 2.1740836e+14 1.8562868e-01 9.2599496e-02 1.4196525e+02 1.2785495e+02 9.1060285e+02 8.3040768e+02 1.4805788e+02 1.1949377e+02 7.5696209e+02 7.5566876e+02 
3.4178288e+01 6.4488525e+14 2.3823768e-01 4.3685519e-02 2.6231170e+02 1.6327552e+02 1.0496575e+03 9.6210161e+02 4.0489258e+02 3.8500315e+02 5.2106388e+02 5.1977054e+02 
5.0837234e+01 4.8815659e+14 2.3888600e-01 3.9937105e-02 2.1843911e+02 1.1021807e+02 9.8057679e+02 8.8575678e+02 3.1033538e+02 2.8409514e+02 6.0152846e+02 6.0023512e+02 
1.9963058e+01 5.3967345e+14 2.5355589e-01 7.9320193e-02 2.6082009e+02 2.0157926e+02 1.0067977e+03 9.4723671e+02 3.4009277e+02 3.2206246e+02 5.6197485e+02 5.6068152e+02 
2.2152582e+01 6.0179819e+13 1.2121791e-01 2.2513733e-02 8.4040622e+01 8.1388348e+01 9.1814077e+02 8.4971246e+02 4.1475597e+01 2.5818593e+01 8.8264169e+02 8.8134835e+02 
1.7363335e+01 4.7784974e+14 2.6220939e-01 2.1976581e-02 2.5421985e+02 1.4484648e+02 9.9408561e+02 9.2021262e+02 3.0401313e+02 2.7837353e+02 5.9235482e+02 5.9106148e+02 
6.5835619e+00 4.3197438e+11 1.4317620e-01 3.2492189e-03 1.3756776e+01 6.6188702e+01 9.1551319e+02 9.0156076e+02 3.0650401e-01 1.9785328e-01 9.3907555e+02 9.3778221e+02 
6.6551547e+00 7.6190627e+11 1.1590463e-01 7.8343970e-02 1.6825913e+01 9.0825219e+01 9.1822184e+02 9.0590059e+02 5.0584662e-01 3.3885113e-01 9.3874514e+02 9.3745180e+02 
5.6806412e+01 3.8567984e+14 2.2341092e-01 9.3654194e-03 1.8194947e+02 2.4495409e+01 9.4440334e+02 8.2410426e+02 2.5007129e+02 2.1428804e+02 6.5769310e+02 6.5639976e+02 
5.6311195e+01 4.0431886e+14 2.2763970e-01 7.1355204e-02 1.8869594e+02 1.2239315e+02 9.4226199e+02 8.5439064e+02 2.5931533e+02 2.3315642e+02 6.4720520e+02 6.4591186e+02 
2.4388958e+01 7.3702897e+13 1.2892079e-01 1.6359127e-02 9.1503448e+01 7.1284678e+01 9.1769008e+02 8.4178468e+02 5.1484372e+01 3.2266446e+01 8.7029403e+02 8.6900069e+02 
2.4057463e+01 8.3762593e+14 2.3203200e-01 4.3686452e-02 2.9235682e+02 1.8964297e+02 1.1406630e+03 1.0460998e+03 5.2319130e+02 5.0987206e+02 4.4320516e+02 4.4191183e+02 
7.1112189e+00 1.4112579e+12 1.0044784e-01 3.0008031e-02 2.0839538e+01 8.6516032e+01 9.2086538e+02 9.0296794e+02 9.6382003e-01 5.9531909e-01 9.3805647e+02 9.3676313e+02 
6.0278726e+00 1.4152761e+11 2.0842218e-01 8.0101858e-02 9.1533416e+00 8.3007087e+01 9.1061207e+02 9.0365901e+02 9.4773909e-02 7.3081027e-02 9.3940214e+02 9.3810880e+02 
2.6618366e+01 6.1100688e+14 2.4454463e-01 8.0075113e-02 2.6514563e+02 2.0346334e+02 1.0321409e+03 9.6560548e+02 3.8364754e+02 3.6679906e+02 5.3168343e+02 5.3039010e+02 
7.4999137e+00 2.3224095e+12 8.9903608e-02 1.5738455e-02 2.4643750e+01 8.3684055e+01 9.2300925e+02 9.0084517e+02 1.5964796e+00 9.5443332e-01 9.3710598e+02 9.3581264e+02 
7.7264047e+00 2.2999909e+12 9.9302329e-02 6.3256156e-02 2.5393765e+01 9.3694279e+01 9.2131874e+02 9.0325889e+02 1.4789803e+00 9.3327510e-01 9.3724036e+02 9.3594702e+02 
2.0765865e+01 5.9547822e+14 2.5379527e-01 5.1245804e-02 2.6953624e+02 1.8352676e+02 1.0300409e+03 9.5810298e+02 3.7449662e+02 3.5521732e+02 5.3649048e+02 5.3519715e+02 
3.7228516e+01 6.0348639e+14 2.3865329e-01 3.8350447e-02 2.5348217e+02 1.4787666e+02 1.0323998e+03 9.4259723e+02 3.7955671e+02 3.5754353e+02 5.4071991e+02 5.3942658e+02 
1.4028218e+01 3.4228931e+13 7.6716945e-02 3.6505847e-02 6.2107578e+01 1.0193302e+02 9.2782888e+02 8.7658556e+02 2.3182810e+01 1.3794351e+01 9.0651696e+02 9.0522362e+02 
5.5529377e+01 3.4491221e+14 2.2427039e-01 8.8013992e-02 1.7438399e+02 1.2748331e+02 9.2142333e+02 8.4142364e+02 2.2272211e+02 1.9734783e+02 6.8000332e+02 6.7870998e+02 
8.4518995e+00 5.5686977e+12 7.9799429e-02 8.6906775e-02 3.3438544e+01 1.0249889e+02 9.2489443e+02 9.0244760e+02 3.3434533e+00 2.0646068e+00 9.3440524e+02 9.3311190e+02 
2.9038597e+01 6.4661947e+14 2.4088450e-01 2.5469173e-02 2.6748407e+02 1.4539885e+02 1.0538719e+03 9.6190563e+02 4.0600155e+02 3.8472839e+02 5.1817414e+02 5.1688080e+02 
1.8803587e+01 2.8849495e+13 1.2873960e-01 5.3812160e-02 6.5491816e+01 9.4100660e+01 9.1227085e+02 8.6652320e+02 1.8313926e+01 1.1829267e+01 9.1265038e+02 9.1135704e+02 
4.5601391e+01 2.0402757e+14 2.4589562e-01 9.4594881e-02 1.5474264e+02 1.2141105e+02 8.9549734e+02 8.3775467e+02 1.3647716e+02 1.1637220e+02 7.6728087e+02 7.6598754e+02 
1.4691197e+01 3.0105636e+13 8.8692077e-02 6.1959832e-02 6.1695529e+01 1.0748716e+02 9.2391646e+02 8.7899173e+02 1.9302009e+01 1.1896485e+01 9.1152004e+02 9.1022670e+02 
9.2767544e+00 1.0417527e+13 7.1598791e-02 4.8076942e-02 4.0756948e+01 1.0088851e+02 9.2800980e+02 8.9626324e+02 6.6540242e+00 3.9333438e+00 9.2958789e+02 9.2829455e+02 
3.4062462e+01 5.1139239e+14 2.4485755e-01 9.3012602e-02 2.4323200e+02 1.9352090e+02 9.9239505e+02 9.3107319e+02 3.2280323e+02 3.0447507e+02 5.8180785e+02 5.8051451e+02 
1.0869415e+01 9.5813936e+12 9.4552793e-02 4.2103815e-02 4.2187651e+01 9.4169427e+01 9.2273447e+02 8.9094778e+02 6.1379341e+00 3.7330356e+00 9.3028236e+02 9.2898902e+02 
4.3397938e+01 2.0228462e+14 2.5361475e-01 2.8091143e-02 1.5965047e+02 6.6756170e+01 9.0649607e+02 8.2871412e+02 1.3783195e+02 1.1045571e+02 7.6796899e+02 7.6667565e+02 
5.0992321e+01 3.4512659e+14 2.3952946e-01 6.4582966e-02 1.8700414e+02 1.1783925e+02 9.2930647e+02 8.4878923e+02 2.2318007e+02 1.9669161e+02 6.7821180e+02 6.7691846e+02 
3.9308170e+01 3.3004082e+14 2.5193948e-01 4.7911113e-02 2.0259580e+02 1.2442166e+02 9.4014837e+02 8.6637863e+02 2.1435827e+02 1.8722535e+02 6.8271746e+02 6.8142412e+02 
6.1660905e+00 1.0370546e+11 2.3969178e-01 3.5320313e-02 7.8189952e+00 7.5262080e+01 9.0800745e+02 9.0057221e+02 7.0516374e-02 5.3763838e-02 9.3944461e+02 9.3815127e+02 
7.0292311e+00 1.1863751e+12 1.0524438e-01 3.0739656e-02 1.9627779e+01 8.5798455e+01 9.2002578e+02 9.0308268e+02 8.1341994e-01 5.0753693e-01 9.3828591e+02 9.3699257e+02 
1.6675915e+01 4.1374439e+13 9.3804158e-02 7.3351072e-02 6.9841199e+01 1.1334011e+02 9.2269161e+02 8.7394286e+02 2.6560656e+01 1.6735398e+01 9.0148967e+02 9.0019633e+02 
5.9891152e+00 3.0265062e+11 1.5277746e-01 8.1008428e-02 1.2461647e+01 8.7886721e+01 9.1571460e+02 9.0670694e+02 2.0362434e-01 1.4527503e-01 9.3922569e+02 9.3793236e+02 
2.0979055e+01 3.6921523e+13 1.3493581e-01 7.7773358e-02 7.1867102e+01 1.0293876e+02 9.0909290e+02 8.6326817e+02 2.3011443e+01 1.5418246e+01 9.0586085e+02 9.0456752e+02 
5.8432178e+00 3.1787919e+11 1.4821908e-01 2.9555624e-02 1.2868322e+01 8.2886010e+01 9.1727053e+02 9.0624685e+02 2.2101144e-01 1.4746286e-01 9.3920646e+02 9.3791312e+02 
4.8795486e+01 3.4147070e+14 2.4572034e-01 5.4102859e-02 1.9139513e+02 1.1178606e+02 9.3185865e+02 8.5115706e+02 2.2121294e+02 1.9411440e+02 6.7947843e+02 6.7818508e+02 
2.2352551e+01 3.0534864e+13 1.5960765e-01 3.2485839e-02 6.8985804e+01 7.3299973e+01 9.0307710e+02 8.5347431e+02 1.9659760e+01 1.2950317e+01 9.1074129e+02 9.0944795e+02 
2.1036440e+01 5.5816110e+14 2.5111639e-01 7.9678614e-02 2.6245519e+02 2.0285741e+02 1.0131766e+03 9.5203510e+02 3.5136168e+02 3.3362219e+02 5.5355987e+02 5.5226653e+02 
5.2613503e+01 3.2877166e+14 2.0351575e-01 2.1017404e-02 1.6661587e+02 5.2715046e+01 9.3290225e+02 8.1486151e+02 2.1643333e+02 1.7853287e+02 6.8836400e+02 6.8707066e+02 
4.2216011e+01 1.4382762e+14 2.1176870e-01 1.7834323e-02 1.2540103e+02 3.9879698e+01 8.9678478e+02 8.0680505e+02 9.9593701e+01 7.2160501e+01 8.1305937e+02 8.1176603e+02 
3.8585445e+01 1.3275650e+14 2.5976697e-01 7.5483739e-02 1.3902888e+02 1.0439046e+02 8.8930728e+02 8.3907442e+02 8.6053811e+01 7.0133301e+01 8.2356879e+02 8.2227545e+02 
3.8852287e+01 1.2317043e+14 1.9664106e-01 7.3831273e-02 1.1659644e+02 9.9369175e+01 8.9283032e+02 8.2347832e+02 8.2521714e+01 6.1883947e+01 8.3065096e+02 8.2935762e+02 
1.9219320e+01 5.5609730e+14 2.5294769e-01 8.4493182e-02 2.6367852e+02 2.0728111e+02 1.0117472e+03 9.5347348e+02 3.4989968e+02 3.3282436e+02 5.5380061e+02 5.5250727e+02 
3.8465839e+01 1.3769395e+14 1.8569152e-01 2.0745993e-02 1.2046079e+02 5.3490757e+01 9.0475209e+02 8.1191680e+02 9.6004645e+01 6.7270242e+01 8.1740477e+02 8.1611143e+02 
2.4877171e+01 8.9276977e+13 1.2452867e-01 1.2353039e-02 9.7573230e+01 6.7310044e+01 9.2175144e+02 8.3832392e+02 6.3405645e+01 3.9596357e+01 8.5603329e+02 8.5473995e+02 
3.8713634e+01 1.2906073e+14 1.9183634e-01 9.1128964e-02 1.1813247e+02 1.1146317e+02 8.9370827e+02 8.2760981e+02 8.6090073e+01 6.5745050e+01 8.2588853e+02 8.2459519e+02 
4.9297688e+01 2.7764118e+14 1.9756608e-01 4.5265597e-02 1.5585085e+02 8.9421957e+01 9.1992542e+02 8.1687989e+02 1.8487793e+02 1.4993267e+02 7.1829713e+02 7.1700379e+02 
6.2835908e+00 1.6387210e+11 2.0175759e-01 1.5244925e-02 9.4687164e+00 7.2082938e+01 9.1058208e+02 9.0089935e+02 1.1411611e-01 8.0993373e-02 9.3937578e+02 9.3808244e+02 
1.8543360e+01 4.7620366e+13 1.0318440e-01 2.2182416e-02 7.4880448e+01 8.6815994e+01 9.2246986e+02 8.6030757e+02 3.2839943e+01 1.9942868e+01 8.9378895e+02 8.9249561e+02 
3.7654884e+01 4.4668110e+14 2.4667944e-01 8.5535996e-02 2.2841399e+02 1.7527367e+02 9.7032827e+02 9.0669833e+02 2.8372910e+02 2.6303886e+02 6.1652493e+02 6.1523159e+02 
4.2150738e+01 7.0507277e+14 2.3285371e-01 3.1753656e-02 2.6173157e+02 1.3685028e+02 1.0749214e+03 9.7391358e+02 4.4156128e+02 4.2239145e+02 5.0078815e+02 4.9949482e+02 
1.7210077e+01 5.1186803e+14 2.6402679e-01 2.5857068e-02 2.6097441e+02 1.5266466e+02 1.0037879e+03 9.3050379e+02 3.2428733e+02 3.0049384e+02 5.7506568e+02 5.7377234e+02 
2.7467621e+01 5.0063357e+14 2.5042301e-01 7.6199044e-03 2.4850177e+02 9.5034817e+01 1.0018006e+03 9.1293413e+02 3.1795997e+02 2.8982273e+02 5.8494106e+02 5.8364773e+02 
2.7213907e+01 5.2405218e+14 2.4937774e-01 2.5104176e-02 2.5240642e+02 1.3900799e+02 1.0078599e+03 9.2461827e+02 3.3204025e+02 3.0680968e+02 5.7301371e+02 5.7172038e+02 
2.1605774e+01 6.3325058e+14 2.5002629e-01 9.7957700e-02 2.7349344e+02 2.2216897e+02 1.0383228e+03 9.8115669e+02 3.9701491e+02 3.8307925e+02 5.1941121e+02 5.1811788e+02 
5.0767342e+01 3.2363370e+14 1.9503053e-01 6.4638060e-02 1.6470164e+02 1.1454082e+02 9.2921198e+02 8.2988439e+02 2.1204713e+02 1.7916091e+02 6.9072345e+02 6.8943010e+02 
5.5234337e+01 3.4045142e+14 2.2576798e-01 7.0120610e-02 1.7429329e+02 1.1253915e+02 9.2288207e+02 8.3580568e+02 2.2077875e+02 1.9309618e+02 6.8243581e+02 6.8114248e+02 
3.3776974e+01 9.2549272e+13 1.8207042e-01 8.6735467e-02 1.0435083e+02 1.0624351e+02 8.9431679e+02 8.3444095e+02 6.0306119e+01 4.4382654e+01 8.5688830e+02 8.5559496e+02 
6.6602502e+00 1.0483831e+12 1.0405158e-01 2.8122481e-02 1.8862615e+01 8.5988757e+01 9.2081921e+02 9.0448698e+02 7.2107173e-01 4.4758518e-01 9.3843159e+02 9.3713824e+02 
2.5022884e+01 8.2795017e+14 2.3236454e-01 8.5719033e-03 2.9079781e+02 1.2050024e+02 1.1410845e+03 1.0312589e+03 5.1681826e+02 5.0090692e+02 4.4809014e+02 4.4679680e+02 
8.1497326e+00 3.1931931e+12 9.4283745e-02 9.4645983e-02 2.8328797e+01 9.8762041e+01 9.2163306e+02 9.0366758e+02 1.9435646e+00 1.2492022e+00 9.3649904e+02 9.3520570e+02 
5.4453976e+01 3.1882086e+14 2.1931100e-01 4.6683066e-02 1.6740463e+02 8.6222867e+01 9.2133463e+02 8.2184947e+02 2.0881391e+02 1.7677439e+02 6.9490966e+02 6.9361632e+02 
4.4443470e+01 1.9558078e+14 2.5005576e-01 2.0037804e-03 1.5458975e+02 5.7976721e+00 9.0610136e+02 8.1647352e+02 1.3463458e+02 1.0406469e+02 7.7308584e+02 7.7179250e+02 
5.1644001e+01 5.4613432e+14 2.3570293e-01 5.9100842e-02 2.2690858e+02 1.3973617e+02 9.9895453e+02 9.1003058e+02 3.4476353e+02 3.2243360e+02 5.7398851e+02 5.7269517e+02 
2.9423048e+01 1.2475538e+14 1.3715629e-01 8.8842072e-02 1.1167636e+02 1.2832303e+02 9.1603272e+02 8.4330597e+02 8.4967286e+01 6.0178640e+01 8.2788030e+02 8.2658696e+02 
5.2939548e+01 4.5734956e+14 2.3693344e-01 6.1390424e-02 2.0870122e+02 1.2795750e+02 9.6464309e+02 8.7790027e+02 2.9105589e+02 2.6622148e+02 6.1803187e+02 6.1673854e+02 
5.0285080e+01 3.6382379e+14 2.4256426e-01 1.4582918e-02 1.9372147e+02 4.7116624e+01 9.4255836e+02 8.4097730e+02 2.3636668e+02 2.0361284e+02 6.6722644e+02 6.6593311e+02 
1.5922854e+01 4.9021213e+13 8.0722362e-02 8.6889041e-02 7.1406862e+01 1.2228490e+02 9.2619757e+02 8.7688130e+02 3.1599214e+01 1.9917013e+01 8.9470036e+02 8.9340702e+02 
3.2003853e+01 6.1722176e+14 2.4106596e-01 4.2613167e-02 2.6095413e+02 1.6293692e+02 1.0390414e+03 9.5407318e+02 3.8809571e+02 3.6735007e+02 5.3195354e+02 5.3066020e+02 
4.3883781e+01 1.6423787e+14 2.1079904e-01 1.8887877e-02 1.3115290e+02 4.2176436e+01 9.0017114e+02 8.0558314e+02 1.1402053e+02 8.3878333e+01 7.9697273e+02 7.9567939e+02 
7.4966059e+00 1.9320630e+12 1.0211500e-01 8.7687264e-02 2.3971033e+01 9.5669471e+01 9.2064558e+02 9.0513220e+02 1.2141737e+00 7.9036484e-01 9.3762987e+02 9.3633653e+02 
